2010|Russia|Europe|2010-12-15|13|Fifa Ballon D'Or|Advocaat Dick|Coach|Lionel Messi|Argentina|South America|Barcelona|FW-MF|5
2010|Russia|Europe|2010-12-15|13|Fifa Ballon D'Or|Andrey Arshavin|Captain|Lionel Messi|Argentina|South America|Barcelona|FW-MF|5
2010|Russia|Europe|2010-12-15|13|Fifa Ballon D'Or|Konstantin Kletchev|Media|Wesley Sneijder|Netherlands|Europe|Inter|MF|5
2010|Russia|Europe|2010-12-15|13|Fifa Ballon D'Or|Andrey Arshavin|Captain|Cristiano Ronaldo|Portugal|Europe|Real Madrid|FW-MF|3
2010|Russia|Europe|2010-12-15|13|Fifa Ballon D'Or|Konstantin Kletchev|Media|Xavi|Spain|Europe|Barcelona|MF|3
2010|Russia|Europe|2010-12-15|13|Fifa Ballon D'Or|Advocaat Dick|Coach|Wesley Sneijder|Netherlands|Europe|Inter|MF|3
2010|Russia|Europe|2010-12-15|13|Fifa Ballon D'Or|Advocaat Dick|Coach|Bastian Schweinsteiger|Germany|Europe|Bayern Munich|DF-MF|1
2010|Russia|Europe|2010-12-15|13|Fifa Ballon D'Or|Andrey Arshavin|Captain|Xavi|Spain|Europe|Barcelona|MF|1
2010|Russia|Europe|2010-12-15|13|Fifa Ballon D'Or|Konstantin Kletchev|Media|Diego Forlan|Uruguay|South America|Atlético Madrid|FW-MF|1
2010|Italy|Europe|2010-12-15|14|Fifa Ballon D'Or|Buffon Gianluigi|Captain|Andres Iniesta|Spain|Europe|Barcelona|MF|5
2010|Italy|Europe|2010-12-15|14|Fifa Ballon D'Or|Paolo Condo|Media|Wesley Sneijder|Netherlands|Europe|Inter|MF|5
2010|Italy|Europe|2010-12-15|14|Fifa Ballon D'Or|Cesare Prandelli|Coach|Wesley Sneijder|Netherlands|Europe|Inter|MF|5
2010|Italy|Europe|2010-12-15|14|Fifa Ballon D'Or|Cesare Prandelli|Coach|Andres Iniesta|Spain|Europe|Barcelona|MF|3
2010|Italy|Europe|2010-12-15|14|Fifa Ballon D'Or|Buffon Gianluigi|Captain|Wesley Sneijder|Netherlands|Europe|Inter|MF|3
2010|Italy|Europe|2010-12-15|14|Fifa Ballon D'Or|Paolo Condo|Media|Andres Iniesta|Spain|Europe|Barcelona|MF|3
2010|Italy|Europe|2010-12-15|14|Fifa Ballon D'Or|Paolo Condo|Media|Thomas Muller|Germany|Europe|Bayern Munich|FW-MF|1
2010|Italy|Europe|2010-12-15|14|Fifa Ballon D'Or|Cesare Prandelli|Coach|Lionel Messi|Argentina|South America|Barcelona|FW-MF|1
2010|Italy|Europe|2010-12-15|14|Fifa Ballon D'Or|Buffon Gianluigi|Captain|Iker Casillas|Spain|Europe|Real Madrid|GK|1
2010|Chile|South America|2010-12-15|15|Fifa Ballon D'Or|Danilo Diaz|Media|Andres Iniesta|Spain|Europe|Barcelona|MF|5
2010|Chile|South America|2010-12-15|15|Fifa Ballon D'Or|Danilo Diaz|Media|Wesley Sneijder|Netherlands|Europe|Inter|MF|3
2010|Chile|South America|2010-12-15|15|Fifa Ballon D'Or|Danilo Diaz|Media|Diego Forlan|Uruguay|South America|Atlético Madrid|FW-MF|1
2010|Ghana|Africa|2010-12-15|16|Fifa Ballon D'Or|James Appiah|Coach|Lionel Messi|Argentina|South America|Barcelona|FW-MF|5
2010|Ghana|Africa|2010-12-15|16|Fifa Ballon D'Or|Michael Oti Adjei|Media|Wesley Sneijder|Netherlands|Europe|Inter|MF|5
2010|Ghana|Africa|2010-12-15|16|Fifa Ballon D'Or|Michael Oti Adjei|Media|Andres Iniesta|Spain|Europe|Barcelona|MF|3
2010|Ghana|Africa|2010-12-15|16|Fifa Ballon D'Or|James Appiah|Coach|invalid vote|None|None|None|None|3
2010|Ghana|Africa|2010-12-15|16|Fifa Ballon D'Or|James Appiah|Coach|Cristiano Ronaldo|Portugal|Europe|Real Madrid|FW-MF|1
2010|Ghana|Africa|2010-12-15|16|Fifa Ballon D'Or|Michael Oti Adjei|Media|Diego Forlan|Uruguay|South America|Atlético Madrid|FW-MF|1
2010|Slovenia|Europe|2010-12-15|17|Fifa Ballon D'Or|Kek Matjaz|Coach|Andres Iniesta|Spain|Europe|Barcelona|MF|5
2010|Slovenia|Europe|2010-12-15|17|Fifa Ballon D'Or|Andrej Stare|Media|Diego Forlan|Uruguay|South America|Atlético Madrid|FW-MF|5
2010|Slovenia|Europe|2010-12-15|17|Fifa Ballon D'Or|Koren Robert|Captain|Andres Iniesta|Spain|Europe|Barcelona|MF|5
2010|Slovenia|Europe|2010-12-15|17|Fifa Ballon D'Or|Koren Robert|Captain|Lionel Messi|Argentina|South America|Barcelona|FW-MF|3
2010|Slovenia|Europe|2010-12-15|17|Fifa Ballon D'Or|Andrej Stare|Media|David Villa|Spain|Europe|Barcelona|FW-MF|3
2010|Slovenia|Europe|2010-12-15|17|Fifa Ballon D'Or|Kek Matjaz|Coach|Lionel Messi|Argentina|South America|Barcelona|FW-MF|3
2010|Slovenia|Europe|2010-12-15|17|Fifa Ballon D'Or|Andrej Stare|Media|Wesley Sneijder|Netherlands|Europe|Inter|MF|1
2010|Slovenia|Europe|2010-12-15|17|Fifa Ballon D'Or|Kek Matjaz|Coach|Diego Forlan|Uruguay|South America|Atlético Madrid|FW-MF|1
2010|Slovenia|Europe|2010-12-15|17|Fifa Ballon D'Or|Koren Robert|Captain|Cristiano Ronaldo|Portugal|Europe|Real Madrid|FW-MF|1
2010|France|Europe|2010-12-15|18|Fifa Ballon D'Or|Diarra Alou|Captain|Andres Iniesta|Spain|Europe|Barcelona|MF|5
2010|USA|North America|2010-12-15|18|Fifa Ballon D'Or|Paul Kennedy|Media|Xavi|Spain|Europe|Barcelona|MF|5
2010|France|Europe|2010-12-15|18|Fifa Ballon D'Or|Laurent Blanc|Coach|Xavi|Spain|Europe|Barcelona|MF|5
2010|USA|North America|2010-12-15|18|Fifa Ballon D'Or|Bocanegra Carlos|Captain|Xavi|Spain|Europe|Barcelona|MF|5
2010|USA|North America|2010-12-15|18|Fifa Ballon D'Or|Bradley Robert|Coach|Xavi|Spain|Europe|Barcelona|MF|5
2010|France|Europe|2010-12-15|18|Fifa Ballon D'Or|Denis Chaumier|Media|Lionel Messi|Argentina|South America|Barcelona|FW-MF|5
2010|France|Europe|2010-12-15|18|Fifa Ballon D'Or|Denis Chaumier|Media|Andres Iniesta|Spain|Europe|Barcelona|MF|3
2010|France|Europe|2010-12-15|18|Fifa Ballon D'Or|Laurent Blanc|Coach|Wesley Sneijder|Netherlands|Europe|Inter|MF|3
2010|USA|North America|2010-12-15|18|Fifa Ballon D'Or|Bradley Robert|Coach|Wesley Sneijder|Netherlands|Europe|Inter|MF|3
2010|USA|North America|2010-12-15|18|Fifa Ballon D'Or|Bocanegra Carlos|Captain|Andres Iniesta|Spain|Europe|Barcelona|MF|3
2010|USA|North America|2010-12-15|18|Fifa Ballon D'Or|Paul Kennedy|Media|Lionel Messi|Argentina|South America|Barcelona|FW-MF|3
2010|France|Europe|2010-12-15|18|Fifa Ballon D'Or|Diarra Alou|Captain|Xavi|Spain|Europe|Barcelona|MF|3
2010|France|Europe|2010-12-15|18|Fifa Ballon D'Or|Diarra Alou|Captain|Wesley Sneijder|Netherlands|Europe|Inter|MF|1
2010|USA|North America|2010-12-15|18|Fifa Ballon D'Or|Paul Kennedy|Media|Wesley Sneijder|Netherlands|Europe|Inter|MF|1
2010|USA|North America|2010-12-15|18|Fifa Ballon D'Or|Bradley Robert|Coach|Lionel Messi|Argentina|South America|Barcelona|FW-MF|1
2010|USA|North America|2010-12-15|18|Fifa Ballon D'Or|Bocanegra Carlos|Captain|Wesley Sneijder|Netherlands|Europe|Inter|MF|1
2010|France|Europe|2010-12-15|18|Fifa Ballon D'Or|Denis Chaumier|Media|Samuel Etoo|Cameroon|Africa|Inter|FW|1
2010|France|Europe|2010-12-15|18|Fifa Ballon D'Or|Laurent Blanc|Coach|Andres Iniesta|Spain|Europe|Barcelona|MF|1
2010|Slovakia|Europe|2010-12-15|20|Fifa Ballon D'Or|Surin Peter|Media|Xavi|Spain|Europe|Barcelona|MF|5
2010|Slovakia|Europe|2010-12-15|20|Fifa Ballon D'Or|Weiss Vladimir|Coach|Lionel Messi|Argentina|South America|Barcelona|FW-MF|5
